Results_Name,VSPAERO_History
Results_Timestamp,1758915291
Results_Date,9,26,2025
Results_Time,15,34,51
Alpha,-5.000000000000000000e+00,-5.000000000000000000e+00,-5.000000000000000000e+00,-5.000000000000000000e+00,-5.000000000000000000e+00
AnalysisMethod,0
Beta,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
CDi,4.718760414099999745e-02,4.652699559500000220e-02,4.715418149500000267e-02,4.771129915399999893e-02,4.792275430000000197e-02
CDo,1.574827346299999958e-02,1.608973384799999851e-02,1.621059396499999888e-02,1.630960130899999916e-02,1.632001024300000144e-02
CDt,4.943142655899999960e-02,4.605786274600000285e-02,4.558727208200000214e-02,4.556797787200000255e-02,4.734416689800000078e-02
CDtot,6.293587760400000397e-02,6.261672944299999377e-02,6.336477545999999461e-02,6.402090046300000503e-02,6.424276454299999994e-02
CDtott,6.517970002200000612e-02,6.214759659500000005e-02,6.179786604799999972e-02,6.187757918100000171e-02,6.366417714100000569e-02
CFx,1.245353389409999956e-01,1.275062118059999972e-01,1.289563037919999877e-01,1.302686613129999949e-01,1.305374250030000016e-01
CFxi,1.088461848140000049e-01,1.114782176089999938e-01,1.128083672169999940e-01,1.140226847080000050e-01,1.142815878470000018e-01
CFxo,1.568915412799999978e-02,1.602799419699999992e-02,1.614793657500000063e-02,1.624597660500000026e-02,1.625583715500000109e-02
CFy,-1.506005585999999974e-03,-5.676505720000000468e-04,-2.131230039999999965e-04,-2.934426440000000155e-04,2.121690929999999885e-04
CFyi,-1.508904799999999987e-03,-5.669879000000000065e-04,-2.134660100000000064e-04,-2.952950849999999832e-04,2.115417839999999975e-04
CFyo,2.899214000000000089e-06,-6.626719999999999930e-07,3.430059999999999945e-07,1.852440999999999905e-06,6.273090000000000488e-07
CFz,7.013372251449999650e-01,7.389562718609999914e-01,7.469480336070000170e-01,7.544201585799999998e-01,7.549465367730000542e-01
CFzi,7.027005467069999955e-01,7.403644522540000494e-01,7.483719806659999696e-01,7.558594848520000520e-01,7.563925855580000412e-01
CFzo,-1.363321561999999943e-03,-1.408180391999999930e-03,-1.423947060000000037e-03,-1.439326272000000101e-03,-1.446048785000000024e-03
CL,7.095223952279999802e-01,7.472572187449999515e-01,7.553449532679999967e-01,7.629030240440000110e-01,7.634508235079999761e-01
CLi,7.095131290580000138e-01,7.472631088469999794e-01,7.553560963730000521e-01,7.629209430869999808e-01,7.634745800800000204e-01
CLo,9.266170000000000764e-06,-5.890102000000000209e-06,-1.114310500000000044e-05,-1.791904300000000000e-05,-2.375657199999999891e-05
CMx,8.548840995999999748e-03,2.968108784000000021e-03,1.647534561999999900e-03,4.717609710000000194e-04,3.010347499999999760e-04
CMxi,8.555608862000000162e-03,2.971881764999999981e-03,1.649495906000000020e-03,4.722450510000000021e-04,3.013774880000000267e-04
CMxo,-6.767866000000000366e-06,-3.772980999999999816e-06,-1.961344000000000122e-06,-4.840790000000000031e-07,-3.427380000000000082e-07
CMy,-2.475775549789999974e-01,-2.608883676459999856e-01,-2.592072135090000007e-01,-2.618045661610000074e-01,-2.609703379860000005e-01
CMyi,-2.521544778170000112e-01,-2.655486373879999973e-01,-2.638857952209999747e-01,-2.665049460219999777e-01,-2.656864697060000169e-01
CMyo,4.576922837999999882e-03,4.660269742000000374e-03,4.678581711999999990e-03,4.700379860000000222e-03,4.716131719999999868e-03
CMz,-7.376061650000000167e-04,-3.168045530000000243e-04,-1.386806970000000003e-04,-1.010836730000000020e-04,4.048335299999999742e-05
CMzi,-6.894771500000000230e-04,-2.968258759999999876e-04,-1.273072539999999940e-04,-9.858684399999999640e-05,4.270505899999999997e-05
CMzo,-4.812901500000000052e-05,-1.997867699999999940e-05,-1.137344200000000013e-05,-2.496829000000000129e-06,-2.221706000000000002e-06
CS,-1.506005585999999974e-03,-5.676505720000000468e-04,-2.131230039999999965e-04,-2.934426440000000155e-04,2.121690929999999885e-04
CSi,-1.508904799999999987e-03,-5.669879000000000065e-04,-2.134660100000000064e-04,-2.952950849999999832e-04,2.115417839999999975e-04
CSo,2.899214000000000089e-06,-6.626719999999999930e-07,3.430059999999999945e-07,1.852440999999999905e-06,6.273090000000000488e-07
E,2.738058964510000082e-01,3.080292275329999940e-01,3.105511331040000100e-01,3.131033275339999977e-01,3.121743703970000228e-01
FC_AoA_,-5.000000000000000000e+00
FC_Beta_,0.000000000000000000e+00
FC_Bref_,1.417173599999999922e+01
FC_Cref_,1.193975999999999926e+00
FC_Mach_,1.499999999999999944e-01
FC_Pitch_Rate,0.000000000000000000e+00
FC_ReCref_,3.870000000000000000e+06
FC_Rho_,2.377000000000000206e-03
FC_Roll__Rate,0.000000000000000000e+00
FC_Sref_,1.619368700000000061e+01
FC_Vinf_,5.100000000000000000e+01
FC_Xcg_,1.774861999999999940e+00
FC_Yaw___Rate,0.000000000000000000e+00
FC_Ycg_,0.000000000000000000e+00
FC_Zcg_,7.545150000000000468e-01
L/D,1.127358759532500088e+01,1.193392110219700086e+01,1.192075709074100054e+01,1.191674808650400053e+01,1.188421117165399998e+01
Mach,1.499999999999999944e-01,1.499999999999999944e-01,1.499999999999999944e-01,1.499999999999999944e-01,1.499999999999999944e-01
T/QS,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
WakeIter,1,2,3,4,5
Results_Name,VSPAERO_History
Results_Timestamp,1758915291
Results_Date,9,26,2025
Results_Time,15,34,51
Alpha,-4.000000000000000000e+00,-4.000000000000000000e+00,-4.000000000000000000e+00,-4.000000000000000000e+00,-4.000000000000000000e+00
AnalysisMethod,0
Beta,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
CDi,5.201868228200000333e-02,4.914800820600000175e-02,4.902474238900000197e-02,5.022382376199999859e-02,5.025660416000000269e-02
CDo,1.663537770900000087e-02,1.670720267599999989e-02,1.688258078200000067e-02,1.721142497299999949e-02,1.724709678900000071e-02
CDt,5.816666576500000019e-02,5.244783402500000080e-02,4.898634441500000075e-02,4.811759448899999986e-02,4.897005548600000258e-02
CDtot,6.865405999000000203e-02,6.585521088199999817e-02,6.590732317200000134e-02,6.743524873400000286e-02,6.750370094900000340e-02
CDtott,7.480204347299999890e-02,6.915503670099999722e-02,6.586892519699999449e-02,6.532901946199999588e-02,6.621715227400000459e-02
CFx,1.240184655299999966e-01,1.222536349999999994e-01,1.229470355909999951e-01,1.260073618860000078e-01,1.265355360179999944e-01
CFxi,1.074436763750000051e-01,1.056067036529999975e-01,1.061244560310000001e-01,1.088583535089999998e-01,1.093515655460000069e-01
