Results_Name,VSPAERO_History
Results_Timestamp,1758650303
Results_Date,9,23,2025
Results_Time,13,58,23
Alpha,-1.000000000000000000e+01,-1.000000000000000000e+01,-1.000000000000000000e+01,-1.000000000000000000e+01,-1.000000000000000000e+01
AnalysisMethod,0
Beta,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
CDi,4.346104712400000042e-02,3.753156107800000030e-02,3.561408490000000232e-02,3.821605010399999752e-02,4.372776137099999849e-02
CDo,1.124141520299999988e-02,1.130562415300000005e-02,1.138580074299999981e-02,1.153892390899999981e-02,1.166162480499999959e-02
CDt,4.000156808299999700e-02,3.617010713399999855e-02,3.636944171400000037e-02,3.808335792499999845e-02,4.154396017700000276e-02
CDtot,5.470246232699999683e-02,4.883718523100000208e-02,4.699988564299999866e-02,4.975497401299999733e-02,5.538938617599999809e-02
CDtott,5.124298328600000035e-02,4.747573128700000034e-02,4.775524245800000234e-02,4.962228183399999826e-02,5.320558498200000236e-02
CFx,7.942895826599999376e-02,8.123400329200000658e-02,8.103399879299999498e-02,8.266909922899999541e-02,8.762314215600000566e-02
CFxi,6.815746824299999396e-02,6.991184574099999771e-02,6.963484436000000333e-02,7.112244932500000338e-02,7.595476360899999779e-02
CFxo,1.127149002299999980e-02,1.132215755100000019e-02,1.139915443199999989e-02,1.154664990400000070e-02,1.166837854699999920e-02
CFy,3.292294346000000215e-03,3.089470159000000209e-03,7.616204430000000350e-04,-1.069244450999999943e-03,2.597764989000000187e-03
CFyi,3.290046484999999826e-03,3.091734991000000005e-03,7.513208979999999723e-04,-1.080806503000000069e-03,2.591597769000000134e-03
CFyo,2.247861000000000093e-06,-2.264831999999999935e-06,1.029954500000000000e-05,1.156205199999999933e-05,6.167220999999999952e-06
CFz,1.354450815649999862e-01,1.794587852189999944e-01,1.889050899720000065e-01,1.823122837610000047e-01,1.779607709009999872e-01
CFzi,1.362580151770000081e-01,1.803541336049999944e-01,1.898254859279999984e-01,1.832779924999999865e-01,1.789427284940000029e-01
CFzo,-8.129336119999999982e-04,-8.953483859999999961e-04,-9.203959560000000420e-04,-9.657087389999999922e-04,-9.819575929999998978e-04
CL,1.471800602899999977e-01,1.908385396660000066e-01,2.001066034070000110e-01,1.938978889469999967e-01,1.904727458730000045e-01
