Results_Name,VSPAERO_History
Results_Timestamp,1758045781
Results_Date,9,16,2025
Results_Time,14,3,1
Alpha,-5.000000000000000000e+00,-5.000000000000000000e+00,-5.000000000000000000e+00,-5.000000000000000000e+00,-5.000000000000000000e+00
AnalysisMethod,0
Beta,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
CDi,2.803692963999999954e-02,2.848464138100000043e-02,2.904050406400000145e-02,2.937090330200000168e-02,2.967117497799999851e-02
CDo,1.224591971499999939e-02,1.255932071100000075e-02,1.263513610399999952e-02,1.266682247800000015e-02,1.268572166600000044e-02
CDt,2.387338336200000091e-02,2.499460819200000072e-02,2.588951348699999877e-02,2.631501343900000123e-02,2.712094447900000038e-02
CDtot,4.028284935499999719e-02,4.104396209100000248e-02,4.167564016800000271e-02,4.203772578000000010e-02,4.235689664299999851e-02
CDtott,3.611930307700000203e-02,3.755392890300000147e-02,3.852464959100000003e-02,3.898183591700000311e-02,3.980666614399999692e-02
CFx,8.229596096900000657e-02,8.611893543099999326e-02,8.706653378600000270e-02,8.734667209900000284e-02,8.758018627199999628e-02
CFxi,7.006291314000000214e-02,7.357587602199999743e-02,7.444828584099999480e-02,7.469695111299999579e-02,7.491156595600000079e-02
CFxo,1.223304782899999922e-02,1.254305940899999930e-02,1.261824794499999923e-02,1.264972098600000011e-02,1.266862031600000070e-02
CFy,7.264707830000000175e-04,4.124953929999999750e-04,5.993293339999999740e-04,3.984427780000000265e-04,4.042788029999999839e-04
CFyi,7.160554239999999872e-04,4.103361739999999785e-04,5.987187840000000481e-04,3.983970799999999928e-04,4.018494559999999881e-04
CFyo,1.041535899999999977e-05,2.159218999999999901e-06,6.105500000000000243e-07,4.569800000000000329e-08,2.429347000000000002e-06
CFz,4.784532759560000126e-01,5.134172847319999899e-01,5.170006903670000264e-01,5.160482194659999911e-01,5.150552237140000322e-01
CFzi,4.791350706859999753e-01,5.141515040440000073e-01,5.177453848719999474e-01,5.167967358270000311e-01,5.158045636050000438e-01
CFzo,-6.817947310000000045e-04,-7.342193119999999851e-04,-7.446945049999999970e-04,-7.485163610000000354e-04,-7.493398900000000380e-04
CL,4.838051823949999775e-01,5.189693367409999869e-01,5.226216950740000255e-01,5.216972642749999611e-01,5.207283992729999644e-01
CLi,4.834182023210000234e-01,5.186075624670000161e-01,5.222638030189999947e-01,5.213404364770000132e-01,5.203707446859999752e-01
CLo,3.869800740000000142e-04,3.617742729999999757e-04,3.578920540000000094e-04,3.568277980000000003e-04,3.576545869999999869e-04
CMx,5.027414699999999820e-03,1.303897226000000006e-03,7.277531809999999643e-04,5.055549650000000115e-04,3.272699320000000030e-04
CMxi,5.033871916999999897e-03,1.306187434000000104e-03,7.289524479999999950e-04,5.064041550000000433e-04,3.277572839999999760e-04
CMxo,-6.457216999999999607e-06,-2.290207999999999910e-06,-1.199267000000000041e-06,-8.491899999999999960e-07,-4.873520000000000351e-07
CMy,-2.237606839880000031e-01,-2.353375138680000034e-01,-2.288606516009999980e-01,-2.210261679230000054e-01,-2.154349318169999916e-01
CMyi,-2.270308528849999952e-01,-2.387286066129999940e-01,-2.322663204390000014e-01,-2.244370441640000102e-01,-2.188418713520000058e-01
CMyo,3.270168897999999828e-03,3.391092745000000123e-03,3.405668838999999833e-03,3.410876241000000090e-03,3.406939534999999918e-03
CMz,-2.927132799999999867e-05,-8.923801000000000248e-06,1.260555800000000119e-04,8.673816999999999357e-05,9.223894300000000650e-05
CMzi,1.542311200000000095e-05,3.865624999999999941e-06,1.336418980000000066e-04,9.207149799999999544e-05,9.502514199999999409e-05
CMzo,-4.469443999999999961e-05,-1.278942599999999934e-05,-7.586317999999999759e-06,-5.333328000000000176e-06,-2.786198999999999868e-06
CS,7.264707830000000175e-04,4.124953929999999750e-04,5.993293339999999740e-04,3.984427780000000265e-04,4.042788029999999839e-04
CSi,7.160554239999999872e-04,4.103361739999999785e-04,5.987187840000000481e-04,3.983970799999999928e-04,4.018494559999999881e-04
CSo,1.041535899999999977e-05,2.159218999999999901e-06,6.105500000000000243e-07,4.569800000000000329e-08,2.429347000000000002e-06
E,2.139268999860000076e-01,2.423353590079999897e-01,2.410602235769999935e-01,2.375064293270000015e-01,2.342291011510000132e-01
FC_AoA_,-5.000000000000000000e+00
FC_Beta_,0.000000000000000000e+00
FC_Bref_,1.417173599999999922e+01
FC_Cref_,1.193991999999999942e+00
FC_Mach_,1.499999999999999944e-01
FC_Pitch_Rate,0.000000000000000000e+00
FC_ReCref_,3.870000000000000000e+06
FC_Rho_,2.377000000000000206e-03
FC_Roll__Rate,0.000000000000000000e+00
FC_Sref_,1.619368700000000061e+01
FC_Vinf_,5.100000000000000000e+01
FC_Xcg_,1.774861999999999940e+00
FC_Yaw___Rate,0.000000000000000000e+00
FC_Ycg_,0.000000000000000000e+00
FC_Zcg_,7.545150000000000468e-01
L/D,1.200059603667700081e+01,1.263541666167800059e+01,1.253163240946200041e+01,1.240172789564000055e+01,1.228538410330999930e+01
Mach,1.499999999999999944e-01,1.499999999999999944e-01,1.499999999999999944e-01,1.499999999999999944e-01,1.499999999999999944e-01
T/QS,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
WakeIter,1,2,3,4,5
Results_Name,VSPAERO_History
Results_Timestamp,1758045781
Results_Date,9,16,2025
Results_Time,14,3,1
Alpha,-4.000000000000000000e+00,-4.000000000000000000e+00,-4.000000000000000000e+00,-4.000000000000000000e+00,-4.000000000000000000e+00
AnalysisMethod,0
Beta,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
CDi,3.061135812899999989e-02,3.083984129200000035e-02,3.068602442700000058e-02,3.041838671600000099e-02,3.035497197100000058e-02
CDo,1.293721692499999985e-02,1.319066688199999927e-02,1.327596407599999917e-02,1.334267736099999969e-02,1.338594000400000067e-02
CDt,3.078004042499999857e-02,2.980009544200000124e-02,2.809690316299999838e-02,2.812613225800000144e-02,2.933244114100000063e-02
CDtot,4.354857505499999670e-02,4.403050817399999789e-02,4.396198850300000321e-02,4.376106407699999895e-02,4.374091197499999778e-02
CDtott,4.371725735100000232e-02,4.299076232400000225e-02,4.137286723800000232e-02,4.146880961899999940e-02,4.271838114499999783e-02
CFx,8.355323557499999554e-02,8.599868553200000487e-02,8.646764322599999331e-02,8.641828662200000399e-02,8.624622174599999580e-02
CFxi,7.063606837800000260e-02,7.282918506900000477e-02,7.321360398199999731e-02,7.309827641199999337e-02,7.288275293099999441e-02
