Results_Name,VSPAERO_History
Results_Timestamp,1762140100
Results_Date,11,2,2025
Results_Time,22,21,40
Alpha,-5.000000000000000000e+00,-5.000000000000000000e+00,-5.000000000000000000e+00,-5.000000000000000000e+00,-5.000000000000000000e+00
AnalysisMethod,0
Beta,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
CDi,1.219353764100000043e-02,1.226558916399999970e-02,1.254197462599999924e-02,1.312732097800000004e-02,1.296764037000000015e-02
CDo,1.018560997999999954e-02,1.030987886299999934e-02,1.027436455100000021e-02,1.022220778199999999e-02,1.018746229300000056e-02
CDt,1.006795890999999908e-03,7.894723116000000596e-03,1.031117964399999934e-02,1.009525329399999991e-02,5.116352149999999627e-03
CDtot,2.237914762099999996e-02,2.257546802700000077e-02,2.281633917800000161e-02,2.334952875999999830e-02,2.315510266299999897e-02
CDtott,1.119240587100000031e-02,1.820460197999999863e-02,2.058554419499999955e-02,2.031746107599999990e-02,1.530381444199999975e-02
CFx,2.937372628399999991e-02,3.158585490699999943e-02,3.073926014300000162e-02,2.985226309199999831e-02,2.863436137200000078e-02
CFxi,1.920099954599999853e-02,2.129240218900000162e-02,2.048052068200000020e-02,1.964471087900000051e-02,1.845983952800000008e-02
CFxo,1.017272673799999964e-02,1.029345271799999954e-02,1.025873946099999968e-02,1.020755221299999953e-02,1.017452184400000070e-02
CFy,-1.999155816000000065e-03,-1.052313330000000016e-03,-6.953664389999999768e-04,-1.178089719999999999e-04,6.869380799999999802e-05
CFyi,-2.004345597000000041e-03,-1.055329853000000094e-03,-6.970876769999999941e-04,-1.179955149999999998e-04,6.893034600000000562e-05
CFyo,5.189781000000000380e-06,3.016522999999999833e-06,1.721237999999999918e-06,1.865430000000000048e-07,-2.365379999999999969e-07
CFz,7.897130527399999489e-02,1.020035270889999984e-01,8.956321814600000375e-02,7.330713107599999556e-02,6.161724000700000148e-02
CFzi,7.956327473900000335e-02,1.026414178190000054e-01,9.019040219000000469e-02,7.392095623300000418e-02,6.220994422199999790e-02
CFzo,-5.919694650000000089e-04,-6.378907300000000169e-04,-6.271840439999999640e-04,-6.138251570000000492e-04,-5.927042150000000039e-04
CL,8.123088454700000405e-02,1.043682615170000022e-01,9.190150611000000302e-02,7.562997147300000444e-02,6.387841683900000178e-02
CLi,8.093398983499999755e-02,1.041065913639999951e-01,9.163219547299999990e-02,7.535181404500000679e-02,6.358209762800000331e-02
CLo,2.968947119999999947e-04,2.616701540000000150e-04,2.693106379999999798e-04,2.781574279999999839e-04,2.963192109999999903e-04
CMx,1.501520149999999892e-04,8.977507000000000510e-05,4.947979699999999859e-05,1.122758499999999967e-05,-2.628227000000000205e-06
CMxi,1.504485990000000123e-04,8.993436999999999525e-05,4.956874599999999773e-05,1.124277700000000059e-05,-2.636010999999999926e-06
CMxo,-2.965830000000000029e-07,-1.593010000000000048e-07,-8.894899999999999796e-08,-1.519200000000000131e-08,7.784000000000000417e-09
CMy,1.537907877800000038e-02,3.140411468499999803e-02,4.291250160300000283e-02,5.255408743799999671e-02,5.604253374399999904e-02
CMyi,1.219352283499999974e-02,2.819035820499999831e-02,3.973979222300000336e-02,4.942334822600000233e-02,5.293511183499999967e-02
CMyo,3.185555943000000206e-03,3.213756479000000159e-03,3.172709379999999902e-03,3.130739212000000025e-03,3.107421907999999809e-03
CMz,-6.123338830000000024e-04,-3.215674100000000214e-04,-2.161274760000000082e-04,-3.496831099999999867e-05,2.286201300000000123e-05
CMzi,-6.142827529999999843e-04,-3.228583639999999867e-04,-2.168589070000000109e-04,-3.502964900000000157e-05,2.296402600000000015e-05
CMzo,1.948870000000000113e-06,1.290954000000000007e-06,7.314320000000000343e-07,6.133800000000000305e-08,-1.020130000000000017e-07
CS,-1.999155816000000065e-03,-1.052313330000000016e-03,-6.953664389999999768e-04,-1.178089719999999999e-04,6.869380799999999802e-05
CSi,-2.004345597000000041e-03,-1.055329853000000094e-03,-6.970876769999999941e-04,-1.179955149999999998e-04,6.893034600000000562e-05
CSo,5.189781000000000380e-06,3.016522999999999833e-06,1.721237999999999918e-06,1.865430000000000048e-07,-2.365379999999999969e-07
E,1.378738900899999925e-02,2.267868620599999829e-02,1.718225334300000143e-02,1.110097619699999989e-02,8.001263940999999921e-03
FC_AoA_,-5.000000000000000000e+00
FC_Beta_,0.000000000000000000e+00
FC_Bref_,1.417173599999999922e+01
FC_Cref_,1.193810999999999956e+00
FC_Mach_,1.499999999999999944e-01
FC_Pitch_Rate,0.000000000000000000e+00
FC_ReCref_,3.870000000000000000e+06
FC_Rho_,1.225000000000000089e+00
FC_Roll__Rate,0.000000000000000000e+00
FC_Sref_,1.619368700000000061e+01
FC_Vinf_,8.000000000000000000e+01
FC_Xcg_,1.824826000000000059e+00
FC_Yaw___Rate,0.000000000000000000e+00
FC_Ycg_,0.000000000000000000e+00
FC_Zcg_,7.070370000000000266e-01
L/D,3.616491173228999934e+00,4.611492051451000052e+00,4.016077897441999944e+00,3.227123545762999868e+00,2.745921646418000073e+00
Mach,1.499999999999999944e-01,1.499999999999999944e-01,1.499999999999999944e-01,1.499999999999999944e-01,1.499999999999999944e-01
T/QS,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
WakeIter,1,2,3,4,5
Results_Name,VSPAERO_History
Results_Timestamp,1762140100
Results_Date,11,2,2025
Results_Time,22,21,40
Alpha,-4.000000000000000000e+00,-4.000000000000000000e+00,-4.000000000000000000e+00,-4.000000000000000000e+00,-4.000000000000000000e+00
AnalysisMethod,0
Beta,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
CDi,1.291103265600000022e-02,1.198583899599999988e-02,1.232571218199999923e-02,1.230424215500000064e-02,1.079977568100000049e-02
CDo,1.038372729299999984e-02,1.055427167800000038e-02,1.052197859100000021e-02,1.045368807699999930e-02,1.037826891199999935e-02
CDt,8.126043050000000129e-03,1.256065114999999933e-02,1.477226252499999962e-02,1.498958477100000020e-02,1.224519784600000029e-02
CDtot,2.329475994899999833e-02,2.254011067400000026e-02,2.284769077199999901e-02,2.275793023200000167e-02,2.117804459200000114e-02
CDtott,1.850977034300000171e-02,2.311492282800000145e-02,2.529424111599999983e-02,2.544327284799999950e-02,2.262346675800000137e-02
CFx,3.650027395399999680e-02,3.694732176499999909e-02,3.555531932000000062e-02,3.417228610999999833e-02,3.217366454500000111e-02
CFxi,2.613595446599999844e-02,2.641533196200000072e-02,2.505425153300000138e-02,2.373883546299999925e-02,2.181509018500000022e-02
