Results_Name,VSPAERO_History
Results_Timestamp,1762141506
Results_Date,11,2,2025
Results_Time,22,45,6
Alpha,1.000000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+01
AnalysisMethod,0
Beta,-1.000000000000000000e+01,-1.000000000000000000e+01,-1.000000000000000000e+01,-1.000000000000000000e+01,-1.000000000000000000e+01
CDi,3.637526293099999780e-02,3.548354017600000021e-02,3.545690987200000172e-02,3.578781672399999891e-02,3.642805495299999974e-02
CDo,1.585982863299999907e-02,1.579829328500000074e-02,1.578438236499999855e-02,1.582362719900000034e-02,1.589290119299999887e-02
CDt,4.297029585199999696e-02,4.329130260099999655e-02,3.911765580599999709e-02,3.388342341799999852e-02,3.847220428700000305e-02
CDtot,5.223509156399999687e-02,5.128183346100000095e-02,5.124129223599999811e-02,5.161144392300000272e-02,5.232095614599999861e-02
CDtott,5.883012448500000297e-02,5.908959588599999729e-02,5.490203817000000042e-02,4.970705061700000232e-02,5.436510548000000193e-02
CFx,-1.385600708049999907e-01,-1.381386553470000111e-01,-1.379540792279999872e-01,-1.385098288100000130e-01,-1.386398717200000019e-01
CFxi,-1.545138035149999922e-01,-1.540292908550000006e-01,-1.538292025469999991e-01,-1.544154367099999925e-01,-1.546249703950000054e-01
CFxo,1.595373271000000148e-02,1.589063550700000119e-02,1.587512331900000143e-02,1.590560790000000030e-02,1.598509867500000001e-02
CFy,2.327572856899999890e-02,2.177311059799999851e-02,2.232667133999999970e-02,2.405621448099999962e-02,2.357409467000000022e-02
CFyi,2.083968083400000032e-02,1.934501600900000173e-02,1.989900876099999841e-02,2.157766433400000114e-02,2.112741362000000039e-02
CFyo,2.436047735999999873e-03,2.428094588999999814e-03,2.427662578999999991e-03,2.478550146999999784e-03,2.446681050999999826e-03
CFz,1.067628797393999962e+00,1.061190349375999986e+00,1.059344396658000065e+00,1.062904487284000110e+00,1.068280504482999937e+00
CFzi,1.067838465881999932e+00,1.061393934650000093e+00,1.059540914887000085e+00,1.063096076314000049e+00,1.068485460153999922e+00
CFzo,-2.096684879999999871e-04,-2.035852740000000129e-04,-1.965182280000000016e-04,-1.915890290000000042e-04,-2.049556709999999940e-04
CL,1.075469820806000065e+00,1.069056009254000017e+00,1.067206049399000101e+00,1.070808559150999928e+00,1.076125484282999922e+00
