Results_Name,VSPAERO_History
Results_Timestamp,1762142000
Results_Date,11,2,2025
Results_Time,22,53,20
Alpha,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
AnalysisMethod,0
Beta,-1.000000000000000000e+01,-1.000000000000000000e+01,-1.000000000000000000e+01,-1.000000000000000000e+01,-1.000000000000000000e+01
CDi,-6.190959699999999807e-04,-5.006217830000000459e-04,3.396162989999999935e-04,5.803196467000000351e-03,-2.955240000000000037e-03
CDo,9.572839983999999192e-03,9.558658556999999334e-03,9.545919947999999614e-03,9.544006533000000750e-03,9.589694012999999684e-03
CDt,5.473012053999999973e-03,5.991968432000000302e-03,4.825695575999999938e-03,3.773411805000000206e-03,3.843291021999999894e-03
CDtot,8.953744014000000404e-03,9.058036773999999722e-03,9.885536247999999332e-03,1.534720300000000023e-02,6.634454011999999651e-03
CDtott,1.504585203799999917e-02,1.555062699000000007e-02,1.437161552500000085e-02,1.331741833700000009e-02,1.343298503499999914e-02
CFx,5.271781403999999810e-03,5.628399452999999567e-03,6.428653805000000138e-03,1.169797357700000026e-02,4.419359750000000238e-04
CFxi,-4.196568745999999968e-03,-3.823359079999999813e-03,-3.010657739999999995e-03,2.258229022999999960e-03,-9.052622579999999169e-03
CFxo,9.468350150999999340e-03,9.451758532999999379e-03,9.439311545000000567e-03,9.439744554000000301e-03,9.494558554999999248e-03
CFy,2.166479870600000052e-02,2.024291531699999938e-02,2.046982690199999899e-02,2.203851476299999862e-02,3.569995447799999971e-02
CFyi,2.023469244099999897e-02,1.880038088799999840e-02,1.903006082599999899e-02,2.061222332199999854e-02,3.432142497400000186e-02
CFyo,1.430106265000000024e-03,1.442534427999999898e-03,1.439766076000000006e-03,1.426291441000000076e-03,1.378529504000000020e-03
CFz,1.504077767279999867e-01,1.453320640469999980e-01,1.418314988469999982e-01,1.480029006180000051e-01,1.546349920739999995e-01
CFzi,1.505483414640000073e-01,1.454622051239999880e-01,1.419465887830000106e-01,1.480756754910000084e-01,1.548473260369999938e-01
CFzo,-1.405647349999999951e-04,-1.301410770000000037e-04,-1.150899370000000053e-04,-7.277487299999999958e-05,-2.123339629999999889e-04
CL,1.504077767279999867e-01,1.453320640469999980e-01,1.418314988469999982e-01,1.480029006180000051e-01,1.546349920739999995e-01
CLi,1.505483414640000073e-01,1.454622051239999880e-01,1.419465887830000106e-01,1.480756754910000084e-01,1.548473260369999938e-01
CLo,-1.405647349999999951e-04,-1.301410770000000037e-04,-1.150899370000000053e-04,-7.277487299999999958e-05,-2.123339629999999889e-04
CMx,-1.669056395200000167e-02,-1.673585967900000082e-02,-1.679257657499999903e-02,-1.664118308899999871e-02,-1.682403877500000117e-02
CMxi,-1.668331260200000069e-02,-1.672887463399999955e-02,-1.678619444999999988e-02,-1.663663005599999925e-02,-1.681318756900000017e-02
CMxo,-7.251349999999999615e-06,-6.985044999999999798e-06,-6.382125000000000326e-06,-4.553032000000000320e-06,-1.085120600000000014e-05
CMy,4.220591736499999802e-02,2.649354013799999977e-02,1.297152684800000066e-02,-7.651783749999999497e-04,-6.089008390999999659e-03
CMyi,3.962461958300000225e-02,2.394719910200000107e-02,1.047351486500000019e-02,-3.109428828000000179e-03,-8.974460051999999868e-03
CMyo,2.581297782000000103e-03,2.546341035999999999e-03,2.498011983000000043e-03,2.344250452999999904e-03,2.885451661000000209e-03
CMz,-6.155590701000000081e-03,-6.938209487000000092e-03,-6.062310538000000026e-03,-6.474052200000000173e-03,8.897070859999999795e-04
CMzi,-6.282636246999999743e-03,-7.067962381000000328e-03,-6.190653328000000379e-03,-6.596659197000000023e-03,7.842921270000000533e-04
CMzo,1.270455449999999915e-04,1.297528939999999925e-04,1.283427899999999998e-04,1.226069970000000123e-04,1.054149589999999940e-04
CS,2.042022649900000070e-02,1.895801863899999884e-02,1.904252021800000028e-02,1.967236840899999964e-02,3.508085057500000270e-02
CSi,2.065600851099999927e-02,1.917868019499999882e-02,1.926374667199999904e-02,1.990693997999999978e-02,3.537197682300000090e-02
CSo,-2.357820120000000063e-04,-2.206615560000000080e-04,-2.212264539999999875e-04,-2.345715699999999866e-04,-2.911262479999999890e-04
E,-9.396017689640000503e-01,-1.084776935033999967e+00,1.522689126204999965e+00,9.697281942999999571e-02,-2.082401727969999949e-01
FC_AoA_,0.000000000000000000e+00
FC_Beta_,-1.000000000000000000e+01
FC_Bref_,1.417173599999999922e+01
FC_Cref_,1.193810999999999956e+00
FC_Mach_,1.499999999999999944e-01
FC_Pitch_Rate,0.000000000000000000e+00
FC_ReCref_,3.870000000000000000e+06
